Long,Lat,YR_File,File_Date,Case_Num,Loc_Addr,City,State,Zip,Dec_Date,Decision,Rec_Loc,Fil_Loc,Descript,addrtype,addrlocat
-118.32642160087849,34.0622146798241,2000,2010-03-22,ZA-2000-3094-CU-PA2,4465 W WILSHIRE    BLVD,Los Angeles,CA,90010,2011-03-08,APPROVED,RECORDS CENTER,PIPER TECH 648842,PLAN APPROVAL TO PERMIT THE INSTALLATION OF 6 NEW PANEL ANTENNAS AND 1 REPLACEMENT EQUIPMENT CABINET ON THE ROOF OF AN EXISTING COMMERCIAL BUILDING,premise,ROOFTOP
-118.32642160087849,34.0622146798241,2000,2015-04-21,ZA-2000-3094-CU-PA3,4465 W WILSHIRE    BLVD,Los Angeles,CA,90010, , ,L. IBARRA,"ROOM 750, CITY HALL","THIRD PLAN APPROVAL FOR THE REPLACEMENT OF 12 EXISTING ANTENNAS, ADDITION OF 6 NEW RRU'S AND 4 NEW RAYCAPS AND 2 NEW HYBRID FIBER CABLES. REPLACEMENT OF 1 EQUIPMENT CABINET AND 1 NEW POLAR POWER DC EMERGENCY BACK UP GENERATOR. INSTALL 5 NEW PARKING BOLLA",premise,ROOFTOP
-118.34761285843088,34.062750495813106,1985,1999-10-16,CPC-1985-318-CU,5455 W WILSHIRE    BLVD,Los Angeles,CA,90036, , ,RECORDS CENTER,PIPER TECH 98521486,CONDITIONAL USE TO PERMIT THE LOCATION OF SIX ANTENNAE ON THE ROOF OF AN EXISTING HIGH-RISE BUILDING,premise,ROOFTOP
-118.35147561415259,34.06234119223805,2004,2004-07-09,ZA-2004-4370-CU,5650 W WILSHIRE    BLVD,Los Angeles,CA,90036,2004-12-10,APPROVED,RECORDS CENTER,PIPER TECH 743437,35 WTF ANTENNAS ON OFFICE BUILDING AND PARKING STRUCTURE,street_address,RANGE_INTERPOLATED
-118.35147561415259,34.06234119223805,2004,2005-03-11,ZA-2004-4370-CU-PA1,5650 W WILSHIRE    BLVD,Los Angeles,CA,90036,2005-05-25,APPROVED,RECORDS CENTER,PIPER TECH 743437,RELOCATION OF ONE ROOF-TOP ANTENNA.,street_address,RANGE_INTERPOLATED
-118.47189477798881,34.28399009162034,2000,2002-03-13,ZA-2000-3363-CU-PA1,15617 W ODYSSEY    DR,Los Angeles,CA,91344,2002-02-08,APPROVED,RECORDS CENTER,PIPER TECH 648855,REPLACE APPRVOED OMNI ANTENNA WITH A PANEL ANTENNA COMMUNICATION TOWER,street_address,ROOFTOP
-118.47189477798881,34.28399009162034,2000,2006-06-15,ZA-2000-3363-CU-PA2,15617 W ODYSSEY    DR,Los Angeles,CA,91344,2006-07-28,APPROVED,RECORDS CENTER,PIPER TECH 648855,"T-MOBILE PLAN APPROVAL, COLLCATION OF NEW WTF ON EXISTING LATTICE TOWER.  12 PANEL ANTENNAS ARRANGED IN FOUR (4) SECTORS 3 ANTENNAS EACH, EQUIPMENT LOCATED AT BASE OF TOWER.",street_address,ROOFTOP
-118.28203584269015,34.008571297144634,2007,2007-05-23,ZA-2007-2468-CU,465 W 41ST    PL,Los Angeles,CA,90037,2008-05-22,APPROVED,RECORDS CENTER,PIPER TECH 787343,INSTALLATION OF 6 NEW ANTENNAS BEHIND SCREENING ON THE ROOFTOP OF AN EXISTING FRATERNAL HALL BUILDING IN THE C2-1VL ZONE.  EQUIPMENT CABINETS TO BE LOCATED INSIDE THE BUILDING ON THE FIRST FLOOR.,street_address,ROOFTOP
-118.47100544585751,34.21706555028661,2006,2006-11-29,ZA-2006-10025-CU,15532 W CABRITO    ROAD,Los Angeles,CA,91406,2007-06-26,APPROVED,RECORDS CENTER,PIPER TECH 773080,"CONSTRUCTION OF A NEW IRELESS TELECOMMUNICATIONS FACILITY CONSISTING OF A 45-FOOT HIGH MONOPOLE, 12 PANEL ANTENNAS AND EQUIPMENT CABINETS AND 8-FT HIGH ENCLOSURE.",street_address,ROOFTOP
-118.46168991636118,34.084589555168826,2002,2002-06-24,ZA-2002-3574-CU,11280 W CHALON    ROAD,Los Angeles,CA,90049,2003-02-12,APPROVED,RECORDS CENTER,PIPER TECH 725593,TO PERMIT THE INSTALLATION OF 25-FOOT UTILITY POLE WITH SINGLE ANTENNA ATOP AND TWO ASSOCIATED EQUIPMENT CABINETS.,premise,ROOFTOP
-118.59556584315351,34.15748449953718,2001,2001-07-11,ZA-2001-2024-CU,21338 W DUMETZ    ROAD,Los Angeles,CA,91364,2001-06-25,WITHDRAWN,RECORDS CENTER,PIPER TECH 711911,"TO ALLOW THE INSTALLATION OF A FREESTANDING LAMPPOST ANTENNA STRUCTURE WITH 6 PANEL ANTENNAS CONTAINED WITHIN 38"" DIAMETER RADOME SHROUD",street_address,ROOFTOP
-118.6164786229678,34.27396185605288,2002,2006-06-22,ZA-2002-2282-CU-PA1,22601 W SANTA SUSANA PASS  ROAD,Los Angeles,CA,91311,2006-08-29,APPROVED,RECORDS CENTER,PIPER TECH 722551,"REQUEST TO INSTALL A COLLATED WTF DISGUISED AS A BOULDER TO BE CONSISTENT WITH EXISTING FAUX.  THE WTF WILL CONSIST OF 3 PANEL ANTENNAS, 1 GPS ANTENNA AND 4 EQUIPMENT CABINETS.",street_address,ROOFTOP
-118.34487299681433,34.06855495187393,2001,2005-06-29,ZA-2001-1490-CU-PA4,5724 W 3RD    ST,Los Angeles,CA,90036,2005-09-29,APPROVED,RECORDS CENTER,PIPER TECH 711889,"A CU PLAN APPROVAL TO PERMIT THE CO-LOCATION, INSTALLATION AND MAINTENANCE OF A ROFTOP WTF TO CONSIST OF 15 SIX FEET TALL ANTENNAS TO BE DISTRIBUTED IN THREE FIVE SECTO PANELS.  THE SUPPORTING EQUIPMENT CABINET SHALL  BE LOCATED WITHIN THE BUILDING'S PAR",premise,ROOFTOP
-118.34487299681433,34.06855495187393,2001,2006-03-07,ZA-2001-1490-CU-PA5,5724 W 3RD    ST,Los Angeles,CA,90036,2006-06-16,APPROVED,RECORDS CENTER,PIPER TECH 711889,"INSTALLATION OF 6 PANEL ANTENNAS, 4 EQUIPMENT CABINETS, ONE   GPS ANTENNA AND ONE MICROVAVE ANTENNA TO EXISTING BUILDING WITH TELECOM FACILITY AT THE HEIGHT OF 70 FT. MAXIMUM.",premise,ROOFTOP
-118.32384343601302,33.99344586586494,2002,2006-03-31,ZA-2002-2455-CU-PA1,2801 W 54TH    ST,Los Angeles,CA,90043,2006-09-27,APPROVED,RECORDS CENTER,PIPER TECH 725561,ADDING 3 MORE PANEL ANTENNAS,premise,ROOFTOP
-118.32384343601302,33.99344586586494,2002,2011-10-05,ZA-2002-2455-CU-PA2,2801 W 54TH    ST,Los Angeles,CA,90043,2011-11-21,APPROVED WITH CONDITIONS,RECORDS CENTER,PIPER TECH 725561,PLAN APPROVA NO. 2 FOR REMOVAL AND REPLACEMENT OF 9 EXISTING PANEL ANTENNAS WITH 12 NEW LARGER ANTENNAS AT THE HEIGHT OF 46 FT. ON AN EXISTING 50 FT. HIGH BELL TOWER.,premise,ROOFTOP
-118.25389162483869,34.05079057463446,2000,2002-04-08,ZA-2000-5203-CU-PA1,601 W 5TH    ST,Los Angeles,CA,90071,2002-02-28,APPROVED,06/07/2005 -  RECORDS CENTER,PIPER TECH 649414,"REMOVAL OF 3 ROOFTOP FLAGPOLES TO BE REPLACED WITH 3, 9-INCH DIAMETER FLAGPOLES CONGAINING 3 ANTENNAS EACH",premise,ROOFTOP
-118.28007751537073,34.061589556888364,2005,2009-06-17,ZA-2005-7028-CU-PA1,2508 W 6TH    ST,Los Angeles,CA,90057,2010-01-21,APPROVED,RECORDS CENTER,PIPER TECH 764439,"CO-LOCATION PROJECT TO PLACE 6 PANEL ANTENNAE MOUNTED TO (E) BUILDING, A GPS ANTENNA, A 2FT DIAMETER MICROWAVE DISH AND 4 EQUIPMENT CABINETS TO BE LOCATED ON THE ROOFTOP.",street_address,ROOFTOP
-118.28042785833154,34.057861049328594,2003,2008-02-06,ZA-2003-9266-CU-PA2,2412 W 7TH    ST,Los Angeles,CA,90057,2008-09-16,APPROVED,RECORDS CENTER,PIPER TECH 730924,MODIFY EXISTING WTF WITH THE ADDITION OF 3 DISH ANTENNAS TO THE FACE OF THE EXISTING ELEVATOR PENTHOUSE. ADDITION OF 2 NEW SUPPORTING EQUIPMENT CABINETS IN THE EXISTING EQUIPMENT ROOM AND 1 EQUIPMENT RACK WITHIN A EQUIPMENT ROOM ADDITION,street_address,ROOFTOP
-118.44581668529081,34.1800571300035,2005,2005-02-25,ZA-2005-1175-CU,14320 W AETNA    ST,Los Angeles,CA,91401,2005-05-26,WITHDRAWN,RECORDS CENTER,PIPER TECH 763770,TO PERMIT THE INSTALLATION OF A 65-FT MONOPALM WITH 3 SECTORS OF 4 PANEL ANTENNAS PER SECTOR FOR A TOTAL OF 12 ANTENNAS.,premise,ROOFTOP
-118.4711312099973,34.25738406684825,2004,2004-07-28,ZA-2004-4778-CU-ZV,15545 W DEVONSHIRE    ST,Los Angeles,CA,91345,2004-11-04,APPROVED,RECORDS CENTER,PIPER TECH 744340,ROOF-MOUNTED WIRELSS ANTENNA.,street_address,RANGE_INTERPOLATED
-118.554414019988,34.217615241728,2001,2010-01-29,ZA-2001-4177-CU-PA2,19323 W LANARK    ST,Los Angeles,CA,91335,2010-08-06,TERMINATED,RECORDS CENTER,PIPER TECH 714786,"PLAN APPROVAL TO MODIFY AN (E) WTF BY ADDING 3 PANEL ANTENNAS WITH DAP HEADS, 1 GPS ANTENNA AND 3 MICROWAVE ANTENNAS ON AN (E) 52' MONOPINE WITH 1 (N) EQUIPMENT CABINET IN (E) LEASE AREA.",premise,ROOFTOP
-118.46839134838073,34.24976594854666,2004,2009-08-28,ZA-2004-1805-CU-PA1,15418 W LASSEN    ST,Los Angeles,CA,91343,2010-04-14,APPROVED,RECORDS CENTER,PIPER TECH 740178,"PLAN APPROVAL TO ALLOW THE CO-LOCATION ON EXISTING WTF (MONOPOLE) WITH A HEIGHT OF 45' BY ADDING 3 PANEL ANTENNAS, 3 DAP HEADS, 3 PARABOLIC ANTENNAS",street_address,ROOFTOP
-118.52857847241673,34.254867045582294,2002,2012-01-09,ZA-2002-2496-CU-PA1,18200 W LE MARSH   ST,Los Angeles,CA,91325,2012-06-07,APPROVED WITH CONDITIONS,RECORDS CENTER,Piper Tech 725563,PLAN APPROVAL FOR INSTALLATION OF12 NEW ANTENNAS AND TAKE OUT 6 EXISTING ANTENNAS ON THE EXISTING TRANSMISSION TOWER AND ADDITION OF 5 EQUIPMENT CABINETS WITHIN EXPANDED LEASE SPACE.,street_address,RANGE_INTERPOLATED
-118.31000938063764,34.08473835397532,2004,2014-05-20,ZA-2004-5969-CU-PA1,5128 W MARATHON    ST,Los Angeles,CA,90038, ,TERMINATED,RECORDS CENTER,Piper Tech 744382,"PLAN APPROVAL FOR THE REMOVAL OF SIX (6)PANEL ANTENNAS, INSTALLATION OF TWELVE (12) NEW PANEL ANTENNAS, TWENTY-SEVEN (27) RRU'S, SIX (6) SURGE SUPPRESSORS, ONE (1) NEW GPS ANTENNA, NEW FIBER OPTIC CABLES AND NEW EQUIPMENT CABINETS IN AN INTERIOR EQUIPMEN",premise,ROOFTOP
-118.6030488094703,34.24700365340524,2001,2001-05-11,ENV-2001-2365-CU,21730 W MARILLA    ST,Los Angeles,CA,91311, , ,SUSAN PALMAS,EIR SECTION,REQUEST FOR THE INSTALLATION OF A NEW MONOPOLE WITH 12 ANTENNAE AND 1 GPS WITH SIX EQUIPMENT CABINETS WITHIN A BLOCK WALL ENCLOSURE AT THE PROPOSED SITE.,premise,ROOFTOP
-118.6030488094703,34.24700365340524,2001,2001-11-06,ZA-2001-2364-CU,21730 W MARILLA    ST,Los Angeles,CA,91311,2001-10-15,APPROVED,RECORDS CENTER,PIPER TECH,REQUEST FOR THE INSTALLATION OF A NEW MONOPOLE WITH 12 ANTENNAE AND 1 GPS WITH SIX EQUIPMENT CABINETS WITHIN A BLOCK WALL ENCLOSURE AT THE PROPOSED SITE.,premise,ROOFTOP
-118.40467384527814,34.1506899743919,2002,2002-04-26,ZA-2002-2361-CU,12445 W MOORPARK    ST,Los Angeles,CA,91604,2003-06-25,WITHDRAWN,RECORDS CENTER,PIPER TECH 722553,"TO PERMIT A TELECOMMUNICATIONS FACILITY, ROOF-MOUNTED PANEL ANTENNAS AND SIGNAL PROCESSING EQUIPMENT ON EXISTING TWO-STORY COMMERCIAL STRUCTURE AT 30 FEET HIGH.",premise,ROOFTOP
-118.42412237117934,34.24424126759642,2007,2007-05-31,ZA-2007-2605-CU,13333 W OSBORNE    ST,Los Angeles,CA,91331,2007-12-17,APPROVED,RECORDS CENTER,PIPER TECH 787347,"INSTALLATION OF AN UNMANNED WTF CONSISTING OF (3) SECTOR ANTENNA ARRAY W/ (2) PANELS (6 TOTAL) MOUNTED ON 46' 1"".",street_address,ROOFTOP
-118.46087244945265,34.32295597780184,2001,2013-05-14,ZA-2001-2765-CU-ZV-PA2,14955 W ROXFORD    ST,Los Angeles,CA,91342,2013-12-31,APPROVED,RECORDS CENTER,Piper Tech 714732,ADDITION OF ANTENNSS TO EXISTING ANTENNA FACILITY.,premise,ROOFTOP
-118.42005300294224,34.20803226917438,2008,2008-07-31,ZA-2008-3185-CU-ZV,13209 W SATICOY    ST,Los Angeles,CA,91605,2009-05-22,APPROVED,RECORDS CENTER,PIPER TECH 795916,"MONOPINE (65' HIGH), WITH OTHER ANTENNAS AND EQUIPMENT CABINETS.",premise,ROOFTOP
-118.54332880938202,34.20899804446751,1999,2015-08-20,ZA-1999-3088-CU-PA1,18825 W SATICOY    ST,Los Angeles,CA,91335,2015-12-04,APPROVED,RECORDS CENTER,Piper Tech 629892,"PLAN APPROVAL FOR THE REPLACEMENT OF ONE (1) MONOPOLE, THE INSTALLATION OF 3 ANTENNAS AND 3 RRUS.",premise,ROOFTOP
-118.30377507256581,34.06387421000969,2001,2001-03-30,ENV-2001-1558-CU,3727 W 6TH    ST,Los Angeles,CA,90020, , , ,EIR SECTION,REQUEST TO ADD 15 ADDITIONAL ROOF-MOUNTED ANTENNAS AND AN INTERIOR SPACE FOR RADIO EQUIPMENT.,premise,ROOFTOP
-118.30377507256581,34.06387421000969,2001,2003-04-23,ZA-2001-1557-CU,3727 W 6TH    ST,Los Angeles,CA,90020, , ,RECORDS CENTER,PIPER TECH 711894,REQUEST TO ADD 15 ADDITIONAL ROOF-MOUNTED ANTENNAS AND AN INTERIOR SPACE FOR RADIO EQUIPMENT.,premise,ROOFTOP
-118.2556074070313,34.06727502906899,2004,2004-11-30,ZA-2004-7311-CU-SPP,1333 W TEMPLE    ST,Los Angeles,CA,90026,2005-06-23,APPROVED,RECORDS CENTER,PIPER TECH 755070,"A CONDITIONAL USE AND PROJECT PERMIT COMPLIANCE PURSUANT TO THE CENTRAL CITY WEST SPECIFIC PLAN TO PERMIT THE INSTALLATION, USE AND MAINTENANCE OF AN UNMANNED TELECOMMUNICATIONS FACILITY CONSISTING OF 12 ANTENNAE AT A HEIGHT OF 55 FEET ON A NEW 60-FOOT H",premise,ROOFTOP
-118.4175736527581,34.19378208304172,2005,2009-05-27,ZA-2005-2975-CU-PA1,13050 W VANOWEN    ST,Los Angeles,CA,91606,2010-04-14,APPROVED,RECORDS CENTER,PIPER TECH 763814,ADD  A WTF CLEARWIRE- SUBSIDIARY OF SPRINT/NEXTEL- WITH 6 (SIX) ANTENNAS TO AN EXISTING 60-FOOT HIGH WTF.,street_address,ROOFTOP
-118.43004226890167,34.19356660293162,2006,2010-03-30,ZA-2006-9032-CU-PA1,13626 W VANOWEN    ST,Los Angeles,CA,91401,2011-02-07,APPROVED,RECORDS CENTER,PIPER TECH 772960,"PLAN APPROVAL TO ALLOW THE CO-LOCATION OF 2 PANEL ANTENNAS AND 1 MICROWAVE ANTENNA, PER SECTOR FOR 3 SECTORS FOR A TOTAL OF 6 PANEL AND 3 MICROWAVE AT A HEIGHT OF 35' ON AN (E) 45' MONOPINE.",street_address,ROOFTOP
-118.60682173366354,34.19404957482617,2004,2004-07-16,ZA-2004-4502-CU,22015 W VANOWEN    ST,Los Angeles,CA,91303,2004-11-16,APPROVED,RECORDS CENTER,Piper Tech 744326,CONDITIONAL USE TO TO CO-LOCATE PANELS ANTENNAS ON EXISTING MONOPOLE WITH HEIGHT OF 55 FT. INSTEAD OF THE REQUIRED 45 FT.,street_address,ROOFTOP
-118.62251530167708,34.19347000822082,2002,2003-12-23,ZA-2002-1750-CU-PA1,22736 W VANOWEN    ST,Los Angeles,CA,91307,2004-02-26,APPROVED,RECORDS CENTER,PIPER TECH 722527,ADDITION OF 3 ANTENNA SECTORS,premise,ROOFTOP
-118.62251530167708,34.19347000822082,2002,2005-11-16,ZA-2002-1750-CU-PA3,22736 W VANOWEN    ST,Los Angeles,CA,91307,2006-02-23,APPROVED,RECORDS CENTER,PIPER TECH 722527,"ADDING ONE ANTENNA, AND SWAPPING OUT OF EQUIPMENT CABINETS.",premise,ROOFTOP
-118.62251530167708,34.19347000822082,2002,2011-10-28,ZA-2002-1750-CU-PA5,22736 W VANOWEN    ST,Los Angeles,CA,91307,2011-11-21,APPROVED WITH CONDITIONS,RECORDS CENTER,PIPER TECH 722527,INSTALLATION OF 12 VERIZON PANEL ANTENNAS MOUNTED ON AN (E) ROOFTOP PENTHOUSE,premise,ROOFTOP
-118.57256897188003,34.20025366007379,2002,2011-04-13,ZA-2002-592-CU-PA2,20140 W SHERMAN    WAY,Los Angeles,CA,91306,2012-04-25,APPROVED,RECORDS CENTER,PIPER TECH 722492,"TO ALLOW THE ADDITION OF 1 PANEL ANTENNA PER SECTOR FOR A TOTAL OF 3 ANTENNAS PER SECTOR, 9 TOTAL ON A 45' MONOPALM",street_address,ROOFTOP
-118.280571588777,34.07078732909843,2001,2008-06-13,ZA-2001-5507-CU-PA2,2910 W BEVERLY  BLVD,Los Angeles,CA,90057,2008-09-17,APPROVED,RECORDS CENTER,PIPER TECH 714838,PLAN APPROVAL TO INSTALL 3 ADDITIONAL PANEL ANTENNAE TO A PREVIOUSLY APPROVED 3 PANEL ANTENNAE ON AN (E) ROOFTOP WTF SITE TOTALING 6 PANEL ANTENNAE.,premise,ROOFTOP
-118.3448280810501,34.075884369929106,2000,2001-05-03,ZA-2000-3207-CU,7122 W BEVERLY  BLVD,Los Angeles,CA, ,2001-01-24,DENIED,RECORDS CENTER,PIPER TECH 648846,REQUEST FOR A TOTAL OF 12 ANTENNA AND UP TO 10 EQUIPMENT CABINETS ADDED TO THE ROOF OF THE BUILDING.,premise,ROOFTOP
-118.35173612558498,34.032933140711286,2000,2006-06-19,ZA-2000-2976-CU-PA1,2545  MANSFIELD    AVE,Los Angeles,CA, ,2006-08-11,APPROVED,RECORDS CENTER,PIPER TECH 648836,PLAN APPROVAL FOR CO-LOCATION OF ADDITIONAL ANTENNAS AND CABINETS TO AN EXISTING MONOPINE.,street_address,RANGE_INTERPOLATED
-118.56947876730271,34.271437907383685,2003,2005-11-16,ZA-2003-3858-CU-PA1,11245  WINNETKA    AVE,Los Angeles,CA, ,2006-01-19,APPROVED,RECORDS CENTER,PIPER TECH 729010,ADD ANTENNAS TO 3 SECTORS.,street_address,RANGE_INTERPOLATED
-118.56947876730271,34.271437907383685,2003,2011-08-29,ZA-2003-3858-CU-PA3,11245  WINNETKA    AVE,Los Angeles,CA, ,2011-09-30,APPROVED WITH CONDITIONS,AUTOMATED RECORDS,"RM 575, CH 729010","PLAN APPROVAL PER 12.24M TO ALLOW MODIFICATION OF EXISTING WTF AND ADDITION OF 3 PANEL ANTENNAE FOR 12 TOTAL TO EXISTING MONO-ELM AT HEIGHT OF 45 FT. PER 12.24F, FOR 1XL LIMIT IS 30 FT.",street_address,RANGE_INTERPOLATED
-118.44656228697664,34.246417025291976,2000,2006-05-19,ZA-2000-2420-CU-PA1,9700  WOODMAN    AVE,Los Angeles,CA, ,2006-07-28,APPROVED,RECORDS CENTER,PIPER TECH 648811,CONDITIONAL USE PLAN APPROVAL FOR CO-LOCATION OF ADDITIONAL PANEL ANTENNAS ON EXISTING MONOPALM.,premise,ROOFTOP
-118.60632766025725,34.203255233257096,2000,2000-10-03,ZA-2000-2281-CU-YV,7301  TOPANGA  CANYON  BLVD,Los Angeles,CA, ,2000-09-13,APPROVED,RECORDS CENTER,PIPER TECH 647843,REQUEST TO INSTALL UP TO TWELVE (12) ROOF-MOUNTED ANTENNAS.,premise,ROOFTOP
-118.60542036182034,34.23938459532032,2000,2001-04-27,ZA-2000-3461-CU,9310  TOPANGA  CANYON  BLVD,Los Angeles,CA,91311,2001-04-09,APPROVED,RECORDS CENTER,PIPER TECH 648860,"TO PERMIT THREE 4.6 METER EARTH STATION SATELLITE ANTENNAS, TRANSMITTER VAN AND BACKUP GENERATOR IN THE MR-1 ZONE WITH HOURS OF OPERATION OF 24 HOURS/7 DAYS A WEEK.",premise,ROOFTOP
-118.2909201808501,34.11162944263095,2001,2014-04-03,ZA-2001-757-CU-PA2,4643  LOS FELIZ   BLVD,Los Angeles,CA, ,2014-07-22,APPROVED WITH CONDITIONS,RECORDS CENTER,Piper Tech 711862,"PURSUANT TO LAMC 12.24.M, APPLICANT REQUESTS A 2ND PLAN APPROVAL TO ALLOW THE INSTALLATION OF A (N) WTF CONSISTING OF: A 146 SQ FT LEASE AREA IN THE BASEMENT/PARKING GARAGE OF AN (E) 7-STORY MEDICAL OFFICE BLDG; 3 SECTORS OF ANTENNAES AT 3 SEPARATE LOCAT",establishment,ROOFTOP
-118.42274794879464,34.05790570308415,1992,1999-10-16,CPC-1992-339-CU,10350  SANTA MONICA   BLVD,Los Angeles,CA, ,1992-09-25,CONDIT,RECORDS CENTER,PIPER TECH 629716,CONDITIONAL USE TO PERMIT A TELEPHONE ANTENNA ON AN EXISTING FACILITY.,premise,ROOFTOP
-118.44943689588581,34.160874123877115,2001,2006-07-13,ZA-2001-556-CU-PA1,4955  VAN NUYS   BLVD,Los Angeles,CA, ,2006-09-19,APPROVED,RECORDS CENTER,PIPER TECH 711854,"COLLOCATION ON EXISTING MEDICAL BUILDING FOR INSTALLATION OF 6 PANEL, 1 GPS AND 1 MICROWAVE ANTENNA.  IN ADDITION, EQUIPMENT FACILITY IS TO BE LOCATED ON ROOF OF BUILDING.",premise,ROOFTOP
-118.48041979003511,34.082216178860186,1984,1999-10-16,CPC-1984-288-CU,N/A  CHALON    DR,Los Angeles,CA, , ,APPROV,RECORDS CENTER,PIPER TECH 98504441,CONDITIONAL USE TO PERMIT THE CONSTRUCTION AND MAINTENANCE OF A TELEPHONE RELAY ANTENNA AND A SMALL STORAGE BUILDING - WESTERLY OF CHALON DR. BETWEEN SEPULVEDA BL. AND SAN DIEGO FWY.,route,GEOMETRIC_CENTER
-118.63833463383045,34.23795130362432,2001,2001-05-10,ENV-2001-2342-CU,23  LAKE MANOR   DR,Los Angeles,CA,91304, , ,SUSAN PALMAS,EIR SECTION,"CUP TO ALLOW 18' HIGH FREESTANDING ANTENNA POLE WITH SLIM-LINE MOUNTING OF THREE PANEL ANTENNAS, ONE GPS. ANTENNA, UP TO 8 EQUIPMENT CABINETS, ON A 47.15 AC LOT, ZONED (Q)OS-1XL.",route,GEOMETRIC_CENTER
-118.5702603015999,34.27560980517944,2001,2001-06-22,ZA-2001-287-CU,11300  PORTER RANCH   DR,Los Angeles,CA, ,2001-06-01,APPROVED,RECORDS CENTER,PIPER TECH 711849,REQUEST FOR THE REPLACEMENT OF PANEL ANTENNAS IN EXISTING SIGN.,street_address,RANGE_INTERPOLATED
-118.52805744955192,34.27220252336255,2003,2003-12-31,ZA-2003-9407-CU,18051  SAN FERNANDO MISSION  ROAD,Los Angeles,CA, ,2004-03-26,APPROVED,RECORDS CENTER,PIPER TECH 730927,"CONDITIONAL USE PERMIT- TO INSTALL 12 PANEL ANTENNAS AND ONE MICROWAVE ANTENNA TO EXISTING DWP TOWER;  AND, ONE EQUIPMENT SHELTER.",street_address,RANGE_INTERPOLATED
-118.27681663088939,34.23404490289706,2001,2003-03-17,ZA-2001-5144-CU-PA1,6711  LA TUNA CANYON  ROAD,Los Angeles,CA, ,2003-02-26,APPROVED,RECORDS CENTER,PIPER TECH 714822,"PLAN APPROVAL TO ALLOW CO-LOCATION OF 8 NEW 4-FOOT PANEL ANTENNAS,1 NEW PARABOLIC DISH ANTENNA, 1 GPS ANTENNA, 5 ELECTRONIC EQUIPMENT CABINETS & 1 EMERGENCY GENERATOR.  EXCEPT FOR THE GPS ANTENNA, ALL OTHER ANTENNAS WILL BE LOCATED ON THE EXISTING 144 FE",street_address,RANGE_INTERPOLATED
-118.35370343605717,34.01845238645981,2005,2005-02-28,ZA-2005-1227-CU,5035  COLISEUM    ST,Los Angeles,CA, ,2005-08-12,APPROVED,RECORDS CENTER,PIPER TECH 763773,INSTALLATION OF A 77' MONOPINE WITH 3 SECTORS OF 4 ANTENNAS PER SECTOR FOR A TOTAL OF 12 ANTENNAS.,street_address,ROOFTOP
-118.57154489245619,34.25785924825336,2000,2009-09-23,ZA-2000-4695-CU-PA4,20121  DEVONSHIRE    ST,Los Angeles,CA, ,2010-02-04,APPROVED,RECORDS CENTER,Piper Tech 821124,PURSUANT TO 12.24 M - PLAN APPROVAL TO PERMIT THE REPLACEMENT OF 3 (E) PANEL ANTENNAE WITH 3 (N) PANEL ANTENNAE FOR MAINTENANCE PURPOSES.  THE PROJECT ALSO PROPOSES TO ADD 3 (N) PANEL ANTENNAE ON A NEW T-ARM ON AN (E) MONOPINE.,street_address,ROOFTOP
-118.48401305117153,34.27917282799588,2003,2007-10-19,ZA-2003-6323-CU-PA2,16151  RINALDI    ST,Los Angeles,CA,91344,2009-03-25,TERMINATED,RECORDS CENTER,PIPER TECH 730862,"INSTALLATION OF WTF INCLUDING 12 ANTENNAS (FAUX ROCKS), 6 EQUIPMENT CABINETS AND 1 GPS ANTENNA",street_address,RANGE_INTERPOLATED
-118.49262789474628,34.20844829681135,2005,2005-02-25,ZA-2005-1173-CU,SATICOY    ST,Los Angeles,CA, ,2005-05-25,APPROVED,RECORDS CENTER,PIPER TECH 763770,12 PANEL ANTENNAS AND 1 MICROWAVE DISH ON EXISTING DWP TRANSMISSION TOWER.,route,GEOMETRIC_CENTER
-118.43024888141701,34.19430220517688,2000,2001-04-13,ZA-2000-5355-CU,13645  VANOWEN    ST,Los Angeles,CA,91405,2001-03-27,APPROVED,RECORDS CENTER,PIPER TECH 649421,REQUEST FOR THE INSTALLATION OF FOUR PANEL ANTENNAS ENCLOSED INSIDE A PROPOSED POLE SIGN WITH RELATED EQUIPMENT LOCATED INSITE EXISTING BUILDING AS A TENANT IMPROVEMENT.,street_address,ROOFTOP
-118.359937744129,34.076382896142995,2000,2005-08-17,ZA-2000-3771-CU-PA2,7815  BEVERLY  BLVD,Los Angeles,CA, ,2005-09-21,APPROVED,RECORDS CENTER,PIPER TECH 648873,ADD 6 ANTENNAS IN TWO SECTORS TO EXISTING SITE.,premise,ROOFTOP
-118.359937744129,34.076382896142995,2000,2013-12-18,ZA-2000-3771-CU-PA3,7815  BEVERLY  BLVD,Los Angeles,CA, ,2014-05-22,APPROVED WITH CONDITIONS,RECORDS CENTER,Piper Tech 648873,"PA3 FOR MODIFICATION OF AN EXISTING WTF ON THE ROOFTOP, PREVIOUSLY APPROVED FOR ANOTHER CARRIER, CONSISTING OF 12 NEW 5 FT. LONG ANTENNAS MOUNTED BEHIND SCREEN WALLS, 18 NEW TMA'S, 18 NEW RRU'S, 6 NEW SURGE SUPPRESSORS AND 2 NEW OUTDOOR CABINETS.  ALSO,",premise,ROOFTOP
